Date,Open Price,High Price,Low Price,Close Price,WAP,No.of Shares,No. of Trades,Total Turnover (Rs.),Deliverable Quantity,% Deli. Qty to Traded Qty,Spread High-Low,Spread Close-Open
02-Dec-24,1797.65,1808,1775,1804.55,1789.867708,177517,11579,317731946,78872,44.43,33,6.9
29-Nov-24,1794.05,1804.25,1783.1,1797.65,1795.217944,473090,12476,849299657,150999,31.92,21.15,3.6
28-Nov-24,1818,1836.05,1788,1792.9,1813.796978,215760,13656,391344836,73161,33.91,48.05,-25.1
27-Nov-24,1787.15,1817.2,1785.3,1811,1802.080808,220040,9646,396529861,123211,55.99,31.9,23.85
26-Nov-24,1800,1804.1,1770,1785.4,1784.013687,223498,6585,398723491,110750,49.55,34.1,-14.6
25-Nov-24,1779,1801.9,1765,1784.6,1779.934495,1236300,39688,2200533016,722917,58.47,36.9,5.6
22-Nov-24,1740.15,1753.8,1729.3,1745.95,1744.121421,437651,19256,763316484,154639,35.33,24.5,5.8
21-Nov-24,1756.05,1758.75,1733.7,1741.95,1743.913879,182127,9504,317613803,82855,45.49,25.05,-14.1
19-Nov-24,1715.05,1753.65,1704,1742.25,1737.293013,198285,8150,344479145,95644,48.24,49.65,27.2
18-Nov-24,1706.2,1718.8,1694.6,1704.5,1708.823786,390479,18097,667259803,146302,37.47,24.2,-1.7
14-Nov-24,1674.95,1704.6,1674,1693.1,1693.196462,418478,18498,708565469,134029,32.03,30.6,18.15
13-Nov-24,1711.3,1729,1672.5,1681.25,1704.949817,379694,20719,647359216,163567,43.08,56.5,-30.05
12-Nov-24,1767.2,1773.25,1708.8,1718.35,1733.135791,320337,17116,555187520,126543,39.5,64.45,-48.85
11-Nov-24,1753,1782.5,1751.55,1766.6,1768.564074,1008339,39045,1783312130,289085,28.67,30.95,13.6
08-Nov-24,1747.05,1761.45,1746.15,1754.55,1754.79327,167441,7581,293824340,45693,27.29,15.3,7.5
07-Nov-24,1749.95,1760.1,1737.8,1746.15,1749.191224,131631,4688,230247790,77816,59.12,22.3,-3.8
06-Nov-24,1765.2,1772,1745.25,1754.15,1754.073549,223185,12577,391482905,98034,43.92,26.75,-11.05
05-Nov-24,1707.95,1762.5,1698,1757.95,1736.742094,280370,11140,486930381,114976,41.01,64.5,50
04-Nov-24,1741.4,1743.6,1710,1714.05,1726.206562,345175,16349,595843350,157973,45.77,33.6,-27.35
01-Nov-24,1748.95,1748.95,1728.75,1737.8,1739.417636,44886,6625,78075500,23008,51.26,20.2,-11.15
31-Oct-24,1730,1739.65,1719.05,1734.95,1732.613359,511754,16420,886671817,197051,38.5,20.6,4.95
30-Oct-24,1747.95,1755,1724.4,1735,1740.103028,182610,5425,317760214,83044,45.48,30.6,-12.95
29-Oct-24,1725.1,1763.7,1725.1,1751,1744.058098,287101,14637,500720824,157485,54.85,38.6,25.9
28-Oct-24,1738.8,1750.9,1728.95,1734.3,1740.347779,2396045,23411,4169951595,1759348,73.43,21.95,-4.5
25-Oct-24,1757,1758.35,1729,1742.6,1739.879085,774016,30544,1346694250,399494,51.61,29.35,-14.4
24-Oct-24,1737.55,1768.65,1737.55,1750.1,1758.133474,236712,8401,416171291,93510,39.5,31.1,12.55
23-Oct-24,1702.3,1746.45,1702.3,1735.7,1737.414926,267503,9844,464763705,148516,55.52,44.15,33.4
22-Oct-24,1729,1740,1710.95,1714.1,1722.540688,445656,24955,767660593,271292,60.87,29.05,-14.9
21-Oct-24,1720.05,1748.2,1710.5,1728.8,1730.786741,1400462,32389,2423901061,340862,24.34,37.7,8.75
18-Oct-24,1662.4,1691,1654.05,1681.15,1674.818743,371781,21371,622665787,147829,39.76,36.95,18.75
17-Oct-24,1692.4,1698.25,1665.15,1673.35,1674.692104,351314,12649,588342782,230573,65.63,33.1,-19.05
16-Oct-24,1677.55,1707.7,1677.55,1699.95,1699.949362,300565,12913,510945280,169128,56.27,30.15,22.4
15-Oct-24,1692.55,1698,1675.65,1684.4,1683.327968,250762,10589,422114688,139107,55.47,22.35,-8.15
14-Oct-24,1658,1692,1654.95,1688.5,1687.016606,772437,15878,1303114046,419199,54.27,37.05,30.5
