Date,Open Price,High Price,Low Price,Close Price,WAP,No.of Shares,No. of Trades,Total Turnover (Rs.),Deliverable Quantity,% Deli. Qty to Traded Qty,Spread High-Low,Spread Close-Open
22-Sep-22,2986.15,3029.95,2980,3007.6,3011.718502,148264,21836,446529432,77502,52.27,49.95,21.45
21-Sep-22,3029,3040.8,3000,3001.75,3014.377579,124329,23081,374774550,75382,60.63,40.8,-27.25
20-Sep-22,3050,3079.9,3031,3041.4,3061.638506,112804,5520,345365070,25003,22.16,48.9,-8.6
19-Sep-22,3025,3042.95,2988.35,3028.55,3009.809661,855360,8333,2574470792,826100,96.58,54.6,3.55
16-Sep-22,3088,3097.95,3001,3008.65,3030.224824,352662,59921,1068645147,243626,69.08,96.95,-79.35
15-Sep-22,3127,3140.65,3101,3104.35,3112.018328,192170,26501,598036562,129384,67.33,39.65,-22.65
14-Sep-22,3135,3142,3114.75,3120.85,3125.133256,373125,42777,1166065346,277375,74.34,27.25,-14.15
13-Sep-22,3260,3263.15,3225,3229.4,3233.965401,129890,9910,420059766,95701,73.68,38.15,-30.6
12-Sep-22,3233.85,3268.7,3226.75,3241.3,3251.495603,90748,7368,295066723,55461,61.12,41.95,7.45
9-Sep-22,3190.3,3232,3168.85,3217.3,3194.012865,197742,18021,631590492,107540,54.38,63.15,27
8-Sep-22,3164,3183.7,3160.45,3169.85,3169.213864,96753,11275,306630949,44192,45.68,23.25,5.85
7-Sep-22,3117,3160.9,3102,3151.1,3137.20209,105750,12668,331759121,48203,45.58,58.9,34.1
6-Sep-22,3134.2,3140.95,3106.1,3128.85,3125.457352,67799,8059,211902883,41705,61.51,34.85,-5.35
5-Sep-22,3129.65,3147.45,3113.5,3132.85,3137.91486,224678,13262,705020435,195272,86.91,33.95,3.2
2-Sep-22,3160,3161.4,3121.5,3129.65,3140.233122,108411,8089,340435813,83466,76.99,39.9,-30.35
1-Sep-22,3189.6,3189.6,3121.2,3131.55,3140.501122,431542,34348,1355258135,165602,38.37,68.4,-58.05
30-Aug-22,3148,3226.95,3143.2,3211.6,3178.113465,117816,15407,374432616,47473,40.29,83.75,63.6
29-Aug-22,3145,3145,3081.3,3133.7,3124.676436,114608,10828,358112917,76281,66.56,63.7,-11.3
26-Aug-22,3234.85,3257,3218.1,3221.65,3238.283727,28323,3662,91717910,11168,39.43,38.9,-13.2
25-Aug-22,3270.2,3279.95,3213.5,3218.1,3242.795571,91523,15986,296790379,49180,53.74,66.45,-52.1
24-Aug-22,3295,3307.85,3251,3255.35,3262.031463,53777,6411,175422266,35650,66.29,56.85,-39.65
23-Aug-22,3324.25,3340.9,3274.55,3283.75,3294.129314,122593,11320,403837195,92698,75.61,66.35,-40.5
22-Aug-22,3369,3384.45,3347,3354.25,3370.229141,96277,7838,324475551,75362,78.28,37.45,-14.75
19-Aug-22,3388,3421,3371.05,3385.25,3393.811953,140465,13642,476711796,78738,56.06,49.95,-2.75
18-Aug-22,3399,3399,3361.7,3381.25,3375.40883,137979,11133,465735535,116427,84.38,37.3,-17.75
17-Aug-22,3385,3417,3371,3400.65,3404.370226,111891,11443,380918389,55153,49.29,46,15.65
16-Aug-22,3403.05,3413.5,3387.8,3392.95,3398.788246,22937,3291,77958006,10100,44.03,25.7,-10.1
12-Aug-22,3420,3420.1,3382,3399.8,3397.804473,112772,4622,383177206,92800,82.29,38.1,-20.2
11-Aug-22,3393,3428,3377,3422.45,3412.815892,124557,14547,425090109,77181,61.96,51,29.45
10-Aug-22,3377.1,3380.3,3335,3356,3356.480808,72060,5424,241868007,54157,75.16,45.3,-21.1
8-Aug-22,3361,3378.9,3335.5,3373.95,3362.590256,86210,9748,289888906,47293,54.86,43.4,12.95
