# CSV-File created with merge-csv.com,,,,,,,,,,,,
# -----------------------------------------------------------,,,,,,,,,,,,
,,,,,,,,,,,,
Date,Open Price,High Price,Low Price,Close Price,WAP,No.of Shares,No. of Trades,Total Turnover (Rs.),Deliverable Quantity,% Deli. Qty to Traded Qty,Spread High-Low,Spread Close-Open
11-Oct-23,632.25,637.65,632.25,633.85,635.1488477,553727,15653,351699066,304786,55.04,5.4,1.6
10-Oct-23,620,632.5,618.2,630.6,628.8804849,1046738,23740,658273101,555675,53.09,14.3,10.6
09-Oct-23,621.45,622,613.8,617.4,617.8313162,226892,7868,140180983,77606,34.2,8.2,-4.05
06-Oct-23,628,628,620,622.1,622.6718241,413577,14364,257522745,165697,40.06,8,-5.9
05-Oct-23,619.45,621.4,614.5,619.55,617.8997774,302387,11650,186844860,117739,38.94,6.9,0.1
04-Oct-23,621.85,621.85,608.45,613.5,612.3283415,643257,15439,393884492,421140,65.47,13.4,-8.35
03-Oct-23,632.5,632.55,618.65,620.3,621.6065003,831383,26631,516793077,559221,67.26,13.9,-12.2
29-Sep-23,620.35,633.1,616.8,630.35,627.8493872,334281,9425,209878121,109193,32.66,16.3,10
28-Sep-23,623.8,623.8,612.45,613.95,617.5702257,535495,17023,330705768,301430,56.29,11.35,-9.85
27-Sep-23,620.4,621.95,616.7,620.4,618.4030613,435244,8372,269156222,291382,66.95,5.25,0
26-Sep-23,619.95,625.65,618,619.75,621.8282232,648097,9736,403005006,474167,73.16,7.65,-0.2
25-Sep-23,622.7,625,617.8,618.6,620.0514918,872217,20297,540819452,585845,67.17,7.2,-4.1
22-Sep-23,627.35,631.75,619,621.1,624.9548897,448855,7811,280514127,258582,57.61,12.75,-6.25
21-Sep-23,638.3,641.8,624.2,626.9,631.1165355,347156,8593,219095892,117892,33.96,17.6,-11.4
20-Sep-23,640.25,647,637.05,638.3,642.6475068,559937,10120,359842117,255503,45.63,9.95,-1.95
18-Sep-23,635.05,644.1,633.1,640.6,640.146865,429830,8851,275154327,106730,24.83,11,5.55
15-Sep-23,628.9,636.45,627.4,634.15,633.0954567,629479,10389,398520295,132213,21,9.05,5.25
14-Sep-23,628.95,630.75,623.15,624.35,627.1243714,423345,13012,265489967,164748,38.92,7.6,-4.6
13-Sep-23,620.8,628.45,619.2,625.95,625.1134979,587632,15385,367336695,247864,42.18,9.25,5.15
12-Sep-23,639.75,639.75,615.6,620.8,624.071314,505118,10086,315229654,155251,30.74,24.15,-18.95
11-Sep-23,632.55,635.55,630.5,634.7,633.5444732,398510,9179,252473808,157780,39.59,5.05,2.15
08-Sep-23,616.35,628.9,614.15,627.15,623.8767582,634517,13503,395860409,189902,29.93,14.75,10.8
07-Sep-23,611.7,616.6,609.05,614.75,613.6311966,578338,16662,354886239,370496,64.06,7.55,3.05
06-Sep-23,611,612,605.6,610.25,608.2538702,290810,6624,176886308,112393,38.65,6.4,-0.75
05-Sep-23,609.05,618.8,608.3,611.05,612.9997297,373652,7336,229048575,160253,42.89,10.5,2
04-Sep-23,612.15,615,606.1,608.8,607.9835877,727501,15790,442308668,519142,71.36,8.9,-3.35
01-Sep-23,603.55,614.8,601.65,611.2,609.5114553,1454215,34093,886360701,485627,33.39,13.15,7.65
31-Aug-23,608.05,609.65,599.1,601.1,605.30417,1242644,20396,752177595,701894,56.48,10.55,-6.95
30-Aug-23,611.2,613,604.8,605.55,609.5187453,523411,5457,319028816,357871,68.37,8.2,-5.65
29-Aug-23,604.9,610.55,603,606.55,606.74999,524651,6803,318331989,299804,57.14,7.55,1.65
28-Aug-23,606.3,608.4,601.55,602.2,604.8192384,1317553,22381,796881402,763701,57.96,6.85,-4.1
25-Aug-23,611.4,616.3,593.5,605.45,607.268251,1616061,28017,981382537,504883,31.24,22.8,-5.95
24-Aug-23,618,619,609.7,610.85,614.3065901,392136,8970,240891729,248325,63.33,9.3,-7.15
23-Aug-23,621.6,622.65,612.35,613.6,615.6358887,574470,7762,353664349,305172,53.12,10.3,-8
22-Aug-23,620.7,626.5,618.5,619.85,622.552143,713442,18785,444154846,418659,58.68,8,-0.85
21-Aug-23,616.05,623,614.6,620.65,619.8056749,672435,14954,416779029,394241,58.63,8.4,4.6
