Date,Open Price,High Price,Low Price,Close Price,WAP,No.of Shares,No. of Trades,Total Turnover (Rs.),Deliverable Quantity,% Deli. Qty to Traded Qty,Spread High-Low,Spread Close-Open
14-Mar-22,418.8,418.8,404,411.7,409.8897085,2761518,52263,1131917808,698464,25.29,14.8,-7.1
11-Mar-22,415.9,421,407.4,418.15,413.4830306,2018222,28698,834500549,471946,23.38,13.6,2.25
10-Mar-22,429.7,434.9,414.15,419.55,426.7593984,4762670,81871,2032514184,959333,20.14,20.75,-10.15
09-Mar-22,396.7,409.1,389.6,405.95,399.0626432,4050477,80383,1616394058,925173,22.84,19.5,9.25
08-Mar-22,392.3,395.35,376.15,391.8,387.6119639,4155549,103149,1610740509,1004714,24.18,19.2,-0.5
07-Mar-22,402.1,402.35,387.9,394.2,394.5382981,6447788,164686,2543899304,2138375,33.16,14.45,-7.9
04-Mar-22,431.5,431.5,415,417.5,424.2435296,2016383,37953,855437441,797053,39.53,16.5,-14
03-Mar-22,457.1,459.95,435,436.9,444.1832541,1581438,24653,702448277,587988,37.18,24.95,-20.2
02-Mar-22,451.2,454.15,444.55,447.6,449.6891804,1771227,45182,796501618,565666,31.94,9.6,-3.6
28-Feb-22,450.95,457.25,442.3,454.15,452.1509882,1506965,24651,681375714,243604,16.17,14.95,3.2
25-Feb-22,442.35,465.6,442.35,459.6,458.8347554,2201555,37391,1010149950,395366,17.96,23.25,17.25
24-Feb-22,455.65,461.5,411.1,427.85,443.7670642,5179899,166088,2298668572,1691829,32.66,50.4,-27.8
23-Feb-22,481.9,485.35,475.5,477,480.3537362,1216873,26526,584529492,495780,40.74,9.85,-4.9
22-Feb-22,477.15,486.2,471.6,478.45,479.7024304,2001602,53030,960173344,610963,30.52,14.6,1.3
21-Feb-22,491,500.35,486.2,494.7,493.6781358,654509,14800,323116783,117256,17.92,14.15,3.7
18-Feb-22,497.45,502.75,491.5,493.1,497.7858304,967313,21858,481514705,239116,24.72,11.25,-4.35
17-Feb-22,505.1,511.4,498.3,500,505.3233867,1010796,16732,510778858,272589,26.97,13.1,-5.1
16-Feb-22,504.5,507.95,496.7,498.2,502.2148688,876665,15573,440274198,231697,26.43,11.25,-6.3
15-Feb-22,476.8,505.3,467.2,503.85,486.2860458,2473128,55616,1202647636,825260,33.37,38.1,27.05
14-Feb-22,489.9,489.9,469,471.7,479.464759,1077169,28946,516464575,393534,36.53,20.9,-18.2
11-Feb-22,502.05,506.8,497,498.35,501.2364661,501704,10554,251472340,112238,22.37,9.8,-3.7
10-Feb-22,507,510,504.2,507.3,507.781857,1170471,26904,594343938,639288,54.62,5.8,0.3
09-Feb-22,495.3,503.7,494.75,501.35,500.1212182,549340,9875,274736590,110063,20.04,8.95,6.05
08-Feb-22,498.6,498.6,479.3,492.5,488.4830214,1793813,42056,876247194,547770,30.54,19.3,-6.1
07-Feb-22,502,504.4,492.65,494.8,496.9883946,533630,12102,265207917,126778,23.76,11.75,-7.2
04-Feb-22,504.5,507.85,499,500.55,503.5520993,1251726,23342,630309255,474370,37.9,8.85,-3.95
03-Feb-22,509,514.35,502.9,504.6,509.3901704,1232577,22440,627862608,407842,33.09,11.45,-4.4
02-Feb-22,510,514.4,505.35,506.4,509.3359514,604766,11241,308029066,143143,23.67,9.05,-3.6
01-Feb-22,507,514.65,493.2,504.3,506.1684774,2097367,35011,1061621061,434344,20.71,21.45,-2.7
31-Jan-22,507,519.5,498.15,517.5,509.6347342,2175057,42511,1108484596,933257,42.91,21.35,10.5
28-Jan-22,500.1,509.3,495.5,497.4,503.1505779,888583,14736,447091050,135651,15.27,13.8,-2.7
27-Jan-22,481.9,502.5,477.5,494.25,487.8826003,950616,18406,463789006,157682,16.59,25,12.35
25-Jan-22,473,492.35,467.6,490.4,481.4708396,1523451,46260,733497232,429586,28.2,24.75,17.4
24-Jan-22,500.5,504.25,473.45,478.55,484.9107962,1944951,69372,943127738,696542,35.81,30.8,-21.95
21-Jan-22,510.8,513.9,494.3,502,507.3297714,1325230,32766,672328633,518990,39.16,19.6,-8.8
20-Jan-22,520.75,523.05,512,515.7,518.356429,650960,11887,337429301,167595,25.75,11.05,-5.05
19-Jan-22,510.35,522,504.95,520.75,514.354831,1598778,31497,822339188,466606,29.19,17.05,10.4
18-Jan-22,528.2,528.35,507.1,510.95,520.0499967,1508361,34435,784423133,594091,39.39,21.25,-17.25
17-Jan-22,514.1,526.9,512.2,525,523.0578467,1174570,20987,614368055,331733,28.24,14.7,10.9
14-Jan-22,509.9,515.3,505.65,509.75,510.8001119,938170,20435,479217341,439366,46.83,9.65,-0.15
13-Jan-22,504.5,513.85,495,511.95,504.4524706,1208916,17245,609840663,247532,20.48,18.85,7.45
12-Jan-22,505,511.8,503.4,507.1,507.5872675,680385,10561,345354763,197771,29.07,8.4,2.1
11-Jan-22,503.7,507.95,498.2,501.25,503.9257825,1403186,29165,707101603,627177,44.7,9.75,-2.45
10-Jan-22,492.1,505,491.35,503.7,500.6916352,1080986,16435,541240648,355422,32.88,13.65,11.6
07-Jan-22,490,495.45,483.85,490.45,489.4768583,1107610,22874,542149463,419141,37.84,11.6,0.45
06-Jan-22,482.5,492.8,477.25,488.9,486.0813787,842383,11134,409466690,203932,24.21,15.55,6.4
05-Jan-22,486.95,492.6,483.5,489.55,488.4176127,664939,10576,324767919,130200,19.58,9.1,2.6
04-Jan-22,496.95,497.85,484.05,489.45,489.7065045,1166045,18014,571019821,272224,23.35,13.8,-7.5
03-Jan-22,492.25,500.8,492.25,497.45,496.5650565,1220655,21063,606134619,282386,23.13,8.55,5.2
31-Dec-21,472.25,483.45,472.25,482.35,479.2002607,510974,9207,244858874,134123,26.25,11.2,10.1
30-Dec-21,474.4,476.4,468.75,470.35,471.8144,387791,7877,182965378,93482,24.11,7.65,-4.05
29-Dec-21,479.5,481.5,474.35,475.8,477.9745263,414506,7485,198123309,113456,27.37,7.15,-3.7
28-Dec-21,475,482.7,472.65,480.1,478.2027233,1167241,23417,558177825,515362,44.15,10.05,5.1
27-Dec-21,466,472.3,460.1,471.3,467.7227228,641654,8904,300116156,93170,14.52,12.2,5.3
24-Dec-21,475,475,460,467.55,465.0438328,1537138,24248,714836547,681876,44.36,15,-7.45
23-Dec-21,476.45,478.1,471,472.35,473.5879997,1504426,22516,712478100,825122,54.85,7.1,-4.1
22-Dec-21,458.95,471.9,458.55,470.5,467.5237455,1553516,15622,726305619,779587,50.18,13.35,11.55
21-Dec-21,451.9,460.9,450.05,453.55,455.6070988,1395623,30863,635855746,458806,32.87,10.85,1.65
20-Dec-21,460,460.05,440,447.15,450.0305765,1891091,32096,851048773,628564,33.24,20.05,-12.85
17-Dec-21,488.4,488.7,468.4,470,473.6564687,2420490,57626,1146480746,1334913,55.15,20.3,-18.4
16-Dec-21,495.8,496.05,487.55,491.95,492.1859329,971345,10365,478082345,556475,57.29,8.5,-3.85
15-Dec-21,487.3,497.75,487.3,491.5,491.6055242,1555695,22310,764788256,661966,42.55,10.45,4.2
14-Dec-21,492,492,483.35,489.5,488.1703473,924787,11661,451453591,371381,40.16,8.65,-2.5
13-Dec-21,499.9,506.3,494.25,495.25,501.1674736,800150,12333,401009154,154479,19.31,12.05,-4.65
10-Dec-21,488.9,497.05,486.15,494.35,494.2287166,803654,9184,397188885,310782,38.67,10.9,5.45
09-Dec-21,498,498.9,489.6,493.8,493.3334862,686790,11127,338816505,155362,22.62,9.3,-4.2
08-Dec-21,484.95,495.85,483.6,493.75,489.5982024,1772955,31929,868035581,791960,44.67,12.25,8.8
07-Dec-21,476.4,484.95,471.05,481.9,477.6951307,1706128,30188,815009038,585711,34.33,13.9,5.5
06-Dec-21,482.4,482.4,465.95,467.3,473.7181165,1014419,14785,480548658,288943,28.48,16.45,-15.1
03-Dec-21,479.15,484.9,477.4,480,481.7409441,1120592,14039,539835048,383457,34.22,7.5,0.85
02-Dec-21,479.85,480.2,471.75,479,476.2821043,1538594,29500,732804788,428913,27.88,8.45,-0.85
01-Dec-21,468,478.5,463.7,475.35,469.7839398,2028162,41929,952797935,772775,38.1,14.8,7.35
30-Nov-21,465.55,478,455.8,458.8,469.1254444,1287893,21020,604183376,261403,20.3,22.2,-6.75
29-Nov-21,454.2,470.35,442.9,461.25,459.2406885,4104330,84997,1884875335,1802416,43.91,27.45,7.05
26-Nov-21,485.05,486.95,458,460.25,468.9181057,4111286,134332,1927856443,1714988,41.71,28.95,-24.8
25-Nov-21,491.1,495,486.35,492.75,490.4618988,1112012,27386,545399517,352486,31.7,8.65,1.65
24-Nov-21,499.65,502,485.8,488.7,496.0334016,847176,15664,420227593,215154,25.4,16.2,-10.95
23-Nov-21,485,499.2,476.8,495.4,491.6781451,1911753,42354,939967169,526768,27.55,22.4,10.4
22-Nov-21,511.2,512.15,478.5,486.15,491.1166441,3027500,90270,1486855640,987900,32.63,33.65,-25.05
18-Nov-21,532,534.35,501.35,509.9,512.4787411,3714327,73084,1903513625,950753,25.6,33,-22.1
17-Nov-21,521.7,536.5,520.05,530.3,531.5771273,2141051,30392,1138133740,425535,19.88,16.45,8.6
16-Nov-21,507.2,526.85,506.7,518.8,519.6595765,2415265,31346,1255115587,506682,20.98,20.15,11.6
15-Nov-21,507,514.75,504.3,505.35,509.332604,746386,12783,380158725,211528,28.34,10.45,-1.65
12-Nov-21,507,509.8,497.5,507,503.5990758,816526,14047,411201739,139437,17.08,12.3,0
11-Nov-21,511.3,519,501.05,503.25,509.0979657,1816299,38204,924674126,464159,25.56,17.95,-8.05
10-Nov-21,507.75,515.9,500.05,510.8,510.9945,1864729,41190,952866263,765013,41.03,15.85,3.05
09-Nov-21,503.2,520.5,503.2,509.75,513.466038,3932791,71930,2019354613,1925374,48.96,17.3,6.55
08-Nov-21,493.9,504.9,490.45,501.45,499.1130796,1270353,20782,634049798,374158,29.45,14.45,7.55
04-Nov-21,490.5,493.65,488.35,489.65,490.4512553,527021,23182,258478111,296208,56.2,5.3,-0.85
03-Nov-21,484.9,495.05,482,485.05,488.3147466,1012119,15492,494232633,149620,14.78,13.05,0.15
02-Nov-21,505.15,509.95,486.45,487.8,493.9443467,2144313,29335,1059171284,412895,19.26,23.5,-17.35
01-Nov-21,486.9,489.7,470,485.7,481.8586788,2345670,47295,1130281447,532216,22.69,19.7,-1.2
29-Oct-21,482,491.25,468.05,483.75,483.274846,1305040,24860,630693005,194400,14.9,23.2,1.75
28-Oct-21,495,495,478.6,480.95,487.0487939,1011294,22604,492549523,356519,35.25,16.4,-14.05
27-Oct-21,507.95,507.95,495.9,497.65,501.4132858,1084453,19136,543759142,226433,20.88,12.05,-10.3
26-Oct-21,480.1,510,480.1,508.6,499.9772084,2199229,38749,1099564376,389812,17.72,29.9,28.5
25-Oct-21,494.7,494.9,473.4,479.75,480.7861378,1301053,25350,625528247,241203,18.54,21.5,-14.95
22-Oct-21,510,510.8,487.5,490.9,496.4189171,2078824,33657,1031967559,428562,20.62,23.3,-19.1
21-Oct-21,499,510,485.65,508,496.9874735,4134357,79183,2054723640,1475428,35.69,24.35,9
20-Oct-21,481.15,497,471,487.05,482.9490839,6543389,104230,3160123723,3207942,49.03,26,5.9
19-Oct-21,514.5,517.4,476.05,482.1,498.1915494,2537100,43687,1263961780,649802,25.61,41.35,-32.4
18-Oct-21,507.8,524.9,503.5,509.6,515.6875646,3364254,55292,1734903952,699943,20.81,21.4,1.8
14-Oct-21,532.4,532.4,491.95,497.45,503.0508895,5322376,76050,2677425981,1080519,20.3,40.45,-34.95
13-Oct-21,462.85,519.95,462.85,506.75,497.7809197,8905315,115492,4432895891,2047609,22.99,57.1,43.9
12-Oct-21,424.7,435.65,413.7,420.8,423.976477,4962130,55670,2103826396,827851,16.68,21.95,-3.9
11-Oct-21,390.25,420.75,387.85,415.65,406.8095626,10196646,124342,4148093099,4304135,42.21,32.9,25.4
08-Oct-21,387,398,380,382.95,386.1133822,4488906,45269,1733226678,667192,14.86,18,-4.05
07-Oct-21,341.4,380.55,339.95,376.4,368.1754667,7446833,64302,2741741215,1554936,20.88,40.6,35
06-Oct-21,347.8,348.75,334.9,336,340.4651009,2265775,39029,771417314,897458,39.61,13.85,-11.8
05-Oct-21,342,351.4,339.25,345.05,346.6720112,1664700,18929,577104897,403297,24.23,12.15,3.05
04-Oct-21,337.4,343.25,335.05,341.9,340.7855351,3235536,48421,1102623867,1738556,53.73,8.2,4.5
01-Oct-21,333,337.2,325.8,333.35,331.0872547,1353956,14417,448277575,184052,13.59,11.4,0.35
30-Sep-21,331,337.85,329.15,333.2,333.7495425,2600457,33791,867901334,1065467,40.97,8.7,2.2
29-Sep-21,325.5,332.9,324,330.35,328.9026518,926283,10155,304656935,178626,19.28,8.9,4.85
28-Sep-21,333.75,336,324.7,329.25,331.0314723,1480762,16999,490178825,314239,21.22,11.3,-4.5
27-Sep-21,322.3,333.5,322.3,331.55,329.5653554,5061814,82712,1668198530,2845956,56.22,11.2,9.25
24-Sep-21,324.8,327,316,317.95,321.3121501,2761697,39967,887366801,1286778,46.59,11,-6.85
23-Sep-21,312.5,324,312.5,321.55,316.3639335,4110399,23930,1300381996,2409786,58.63,11.5,9.05
22-Sep-21,303.05,313.7,303.05,310.05,309.7727675,1115096,11555,345426374,269091,24.13,10.65,7
21-Sep-21,297.6,302.6,293.05,301.85,298.0934152,1999867,29915,596147184,1014124,50.71,9.55,4.25
20-Sep-21,305.7,310.15,297.45,299.05,303.9452504,891677,11367,271020989,305852,34.3,12.7,-6.65
17-Sep-21,312,315,306,308.5,311.0786198,2297730,34929,714774677,1262960,54.97,9,-3.5
16-Sep-21,314,314.95,307.8,311.65,312.1263859,2336803,38027,729377875,1274687,54.55,7.15,-2.35
15-Sep-21,306.25,312.95,306.2,311.95,309.1740499,995025,12242,307635909,298462,30,6.75,5.7
14-Sep-21,303,307.15,302.4,306.05,304.9528047,915452,11882,279169655,280236,30.61,4.75,3.05
13-Sep-21,299.6,301.9,295.5,301.1,298.9497408,543880,7838,162592785,165061,30.35,6.4,1.5
09-Sep-21,294,303.5,293.65,298.8,300.4857069,1309761,12667,393564460,261099,19.93,9.85,4.8
08-Sep-21,294.4,298.7,291.65,295.05,295.8450648,1129259,17029,334085702,510806,45.23,7.05,0.65
07-Sep-21,297.95,297.95,291,294.65,294.5110638,478138,6152,140816931,105715,22.11,6.95,-3.3
06-Sep-21,297,299,296,297.4,297.4804512,538781,7994,160276815,177470,32.94,3,0.4
